,x
VASP,-0.0883948491112712
HNRNPA3,-0.0885787398667475
WARS1,-0.0886360398164072
LRRC40,-0.088933389969835
SMG8,-0.0889666978106298
TXN,-0.0889999553015066
EIPR1,-0.0892808288481284
STXBP3,-0.0893739643811884
DPH1_HUMAN;Dph1,-0.0894464192824778
DNAJC14,-0.0896696528245151
PDLIM1,-0.0898663213855571
SCO2,-0.0899053194740382
TMEM209,-0.0899681593790191
MRPL18,-0.0899843266892368
DPH2,-0.090106940707436
TOR1A,-0.0901298753978104
FKBP8,-0.09042761433005
IRF2BPL,-0.0904504421542214
SEC31A,-0.0904886819870754
STX18,-0.0906362871428321
LAMTOR5,-0.0907155800573882
HDGF,-0.0910994099869775
RRBP1,-0.0911861900551365
RETSAT,-0.091299711490354
SEPTIN9,-0.0915180854051378
PRPSAP2,-0.0915794109954255
DNAH12,-0.0917677389484233
MIX23,-0.0918140754842369
FAM172A,-0.0918767841775256
EIF5A2,-0.0919192850755017
DNAJC13,-0.0921573062451273
NDUFA6,-0.0921613804180303
ELAVL4_HUMAN;Elavl4,-0.0921806548335944
CMPK1,-0.0924247195030468
MYH4,-0.0925940201953175
DCTN2,-0.0926115973977382
GSR,-0.0929849392041255
ARF6,-0.0931419074237532
UBE3C,-0.0931517219831868
GPAT2,-0.0932607017676048
CRLF3,-0.0934859046131784
PSMD12,-0.0936256193954428
S100A10,-0.0936704323578752
CAND1,-0.0937149851646595
DTX3L,-0.0938093037407199
DPP3,-0.0941588169633327
UBA3,-0.0945845890013608
CASK_HUMAN;Cask,-0.0946739355560986
TMEM123,-0.0948467032145963
RHOT2,-0.0948859874565109
HEATR5A,-0.0950379157474259
NMNAT1,-0.0951288122673475
SPCS2,-0.0952787932714791
PLPBP,-0.0953798332635856
GATD1,-0.0953887374943463
ARMCX3,-0.095628030915929
CBR3,-0.095686807245027
NCK1,-0.0958503557147523
MYCBP2,-0.0960622887733891
GGCT,-0.0961027381904813
AP1G1,-0.0961649649395042
RAPH1,-0.0961651317274317
SCCPDH,-0.0968242544450746
ATM,-0.0969886962069069
CSTF2T,-0.097051829872175
TUFM,-0.0971820957802692
MIEN1,-0.0971913069595587
UBTD2,-0.0973312793915149
RSU1,-0.0973524045315202
VAPA,-0.0974542106889089
FDPS,-0.0975275078229565
SDHAF2,-0.0978702934634796
NUDT3,-0.0980876734072282
CAPZA2,-0.0982802670444975
ALKBH4,-0.0984779710676733
SYNRG,-0.0985355744675296
PTRHD1,-0.0988200840001525
METAP1,-0.0995295366162452
ERP29,-0.0997098339929323
CLN5,-0.100056597656483
TRUB1,-0.100571683083054
PRPSAP1,-0.10060334607703
SMPD4,-0.100670608605064
EI24,-0.100789256478716
ATRAID,-0.100806252733708
LRRC47,-0.101019955912857
CASP6,-0.101221612787697
HARS2,-0.101354589533482
YAP1,-0.101597681983097
NT5E,-0.101811004968948
LNPEP,-0.101928311223524
KIAA1755,-0.102038756287573
EPRS1,-0.102047488484079
GGA1,-0.102661930599613
NDUFS2,-0.102795752597579
MGMT,-0.10305801651959
RER1,-0.103100774566428
NDUFAF8,-0.103345031126739
PMM2,-0.103517832007455
MTX1,-0.103659944349499
CENPE,-0.103676729233026
YBX3,-0.103686852167559
NEK7,-0.103833111859085
NUB1,-0.104127754016336
GRAMD1A,-0.104135289477252
TBCB,-0.104491091715442
GLO1,-0.104716641526839
GCLM,-0.104722300807648
S100A11,-0.104854386474624
NARS2,-0.105060736254146
NECAP2,-0.105120764028271
DENND5B,-0.105289912242018
GALT,-0.10548735813698
POR,-0.105776563531716
UQCRB,-0.105786630695061
PLAU,-0.105999207178083
MRPS36,-0.106578422260306
MTPN,-0.107054411870365
ACTR3B,-0.107142882291228
VPS51,-0.107303735267855
POTEJ,-0.107509163183703
ARF5,-0.107730383760479
SNAPIN,-0.107957183923553
RAB14,-0.108230404771621
RPS6KA1,-0.108283420537916
PRRC1,-0.108539935918547
LCMT1,-0.108793774485765
KTN1,-0.10929603415493
ABRAXAS2,-0.109451374345678
ESRP1,-0.110033915376395
FNTA,-0.110038320169128
TUBB6,-0.110129877989408
FRMD8,-0.110153775435656
DCTN4,-0.110817632386212
CEP170,-0.111244018351801
LTA4H,-0.111454266133411
SERINC1,-0.111975022899511
SLC25A20,-0.11208648966025
IARS1,-0.112310111211769
MPDU1,-0.112559320563388
WASHC5,-0.112684628764061
FEZ2,-0.112827991089578
PIK3C3,-0.113409480631873
ATP5F1E,-0.113763373783826
TBCD,-0.114110412334803
CHMP6,-0.114625398514558
PRDX6,-0.11483803290697
AFAP1,-0.115316681343479
TRIM4,-0.115342709628607
CLTCL1,-0.115487247778354
CNP,-0.11554454465621
COQ5,-0.115860948971097
MRPS31,-0.116090291122106
EML4,-0.11612554082992
MCAM,-0.116161986356271
ATAD3A,-0.116231891996705
PCMT1,-0.116383251908225
MMS19,-0.116531184216097
RDH11,-0.116649971746725
OSBPL1A,-0.116711581528438
VPS18,-0.117190352878414
DLG1,-0.117279072446848
LSM14A,-0.117390934810118
EXOC2,-0.11743177432459
DUSP23,-0.117773027491879
ENOPH1,-0.118013356868165
SAMM50,-0.11842727384775
HPRT1,-0.118449919011603
GOLGA5,-0.118466687806688
HUWE1,-0.11871605819821
PIGT,-0.120138239651034
LDAH,-0.120142357731606
TUBB8,-0.120431386953534
MVB12A,-0.120451579504252
LPCAT1,-0.120698657204176
ATE1,-0.120715617575396
LRBA,-0.120945223227853
MLST8,-0.121347540062139
MRPS26,-0.121472643679915
CCDC43,-0.121474760099812
RTCA,-0.121519255414871
CYB5A,-0.121588335089005
APLP2,-0.122445862269149
KIF3A,-0.122523475920769
ARHGEF5,-0.122853382764497
RAB2B,-0.123019303867387
SEPTIN2,-0.123036130738242
PFKP,-0.12312628303992
ATP5MG,-0.123511173084218
HNRNPH2,-0.12375593068537
NTPCR,-0.123809455314706
GCC2,-0.123815857660929
TXNDC12,-0.124236778432476
RAP1GDS1,-0.124289349437511
RAB3GAP1,-0.124339287983393
VPS26C,-0.125020497314694
PDCD6,-0.125119902044919
KIF16B_HUMAN;Kif16b,-0.125161874202824
NDUFA12,-0.125227649307288
TEX10,-0.125430472795344
PDE4DIP,-0.125772670045329
SS18,-0.125861675061625
FLYWCH2,-0.126037426695799
OTUD4,-0.126396709478183
UBXN7,-0.126422360403964
NPC1,-0.126483002532755
FBXO6,-0.126514272562623
MICAL1,-0.126901697495473
ARL6IP5,-0.126978266598226
ZFAND1,-0.127100332042385
LYPLA2,-0.127212273491018
COASY,-0.12751228009552
CTSV,-0.127629930036949
RALA,-0.127662816070682
LAMTOR2,-0.127756652540935
MYO6,-0.1279773926301
LZIC,-0.127995100531709
BAX,-0.128150613056459
DCTD,-0.128884534853515
FAM91A1,-0.128967104780177
ZNF280C,-0.128987726973172
CHMP2A,-0.12899417826134
CMC2,-0.129017391061932
ATP5F1B,-0.129699047400809
STRN3,-0.129774871691115
SMS,-0.129812477094035
PAFAH1B1,-0.129843991335282
RDH13,-0.129944621192738
STAM2,-0.12998070489175
WASHC4,-0.130042208051183
ARL8A_HUMAN;Arl8a,-0.130518145240174
PRDX1,-0.130587091397725
AKR1B1,-0.130620958675692
XPO7,-0.131057504768318
COX11,-0.131166045173849
ROCK1,-0.131221109584882
FAH,-0.13138674581111
AP1B1,-0.131610188814445
PCYT2,-0.13162883987162
DUSP3,-0.132179196618573
CUL5,-0.132249962639154
APPL1,-0.132776268920239
PIGV,-0.132856849635846
ATP5F1C,-0.133125213651294
WASH2P_HUMAN;WASH3P,-0.133494347161182
GPD2,-0.133914408590837
RAB35,-0.133996734516032
REPS1,-0.13417793928452
NENF,-0.134261032907208
RHOA,-0.134298301204602
EBP,-0.134415659700426
ERI3,-0.134735111575136
ATP2A2,-0.134752671450979
MED8,-0.134925692576601
CRTAP,-0.134936704778237
TOR1AIP1,-0.134940016102409
GPHN,-0.135062911401025
SNAP47,-0.13510361526609
SHTN1,-0.135384502157748
PANK2,-0.135648862985846
STX12,-0.136164350099286
TUBGCP3,-0.13624013741947
YWHAB,-0.136252781587231
NDUFS4,-0.136471653543826
MIF4GD,-0.136943104253266
ATP5MF,-0.137075102775484
PRKACA,-0.137085337820452
CARS1,-0.137393632731076
FN3KRP,-0.137521042352983
KIF3B,-0.137585326539128
PGM2,-0.137593221246519
ACOT9,-0.137899700148278
KCTD17,-0.138130953786117
LASP1,-0.138286148988389
PGRMC1,-0.138808047386881
NCLN,-0.139450520172709
QNG1,-0.139462790096811
PARP4,-0.139519014774397
CLTC,-0.139582084806175
RBM45,-0.139590703416925
CPNE1,-0.139616173725678
MICALL2,-0.139658023556738
MTOR,-0.139885877514338
MAP2K1,-0.139902644709554
MIOS,-0.13995428516947
GNPDA2,-0.140024594611415
FADS2,-0.140039365118447
CD99L2,-0.140054321140379
ARMT1,-0.140273978242636
COG7,-0.140325703808802
HNRNPD,-0.14107834123454
IGF2R,-0.141236854724244
HS2ST1,-0.141280013579788
GNAI3,-0.141491201900632
CALR,-0.14166174440971
STX4,-0.141671028506167
GRPEL1,-0.141678136040063
CDK6,-0.141683660610099
MTCH2,-0.141904184862014
CAST,-0.141959550734736
SORD,-0.142510803531295
UAP1L1,-0.142813872701581
PSPC1,-0.142920654783573
MIA3,-0.143152739973321
HSPD1,-0.143727334847313
NUDCD2,-0.144546373964044
RAP1BL,-0.144731992929298
NUDT16,-0.145350181581509
RABEP1,-0.145435508384399
PTGES2,-0.145516061366816
INPP5F,-0.145517836456577
SUPV3L1,-0.145895125571492
RMDN1,-0.14665034852845
NAE1,-0.146723660785696
TLN1,-0.146782480064751
SCLY,-0.146805492616213
ACAD9,-0.146810820433885
IRS1_HUMAN;Irs1,-0.147205326019559
LRRC57,-0.147806871571728
GOT2,-0.147838848903426
TMOD3,-0.14809453305849
NDUFV3,-0.148333018192346
CD9,-0.148488927010078
CUL4B,-0.148753765296689
AP2A2,-0.148949032860305
MTHFD1L,-0.149507542374508
ANKFY1,-0.149553590049752
LLGL2,-0.149864885608547
EEF1A2,-0.149962089696992
ATP5PF,-0.150178627573602
RIGI,-0.150448516081596
CAMK2G,-0.150476116908564
PSPH,-0.15049977016124
CMC4,-0.150588032230079
OSBP,-0.150623155009043
SIGMAR1,-0.150715731528322
RIPK4,-0.150864077167235
ATP1A1,-0.151414190817381
MYH14,-0.151639058686314
GNB1,-0.15166569808515
ACTB,-0.151810651995351
TUBB4A,-0.151852396386708
HPCAL1,-0.152044972723065
ABRACL,-0.152237853513903
LCLAT1,-0.152435249585512
APOO,-0.15284518916566
NOMO3,-0.152880936627032
DVL2,-0.153003229600813
GNA11,-0.153121227655429
EEA1,-0.153198328522368
CUTA,-0.153345777219041
FKBP2,-0.153482004801564
SARS1,-0.153516431903828
UBE2G1,-0.153779512703153
HNRNPUL2,-0.153805675189027
SPTLC2,-0.154037228154134
GTF2E2,-0.154134054181434
MCFD2,-0.154319723580429
PPFIBP1,-0.154408001819959
JUP,-0.154413834438419
PFN2,-0.154999865487436
DCHS2,-0.155290630747889
USO1,-0.15533637330887
OAT,-0.155469977898886
ACBD3,-0.155550326668266
CNNM3,-0.156153017383126
MYO9B,-0.15624731180754
COG5,-0.156561911544205
KLC1,-0.157035001582468
TPD52L2,-0.157152464393853
VTI1B,-0.157424468308406
ACAP2,-0.157545798084449
NRBF2,-0.157580433119143
CPNE3,-0.157828468614451
DAGLB,-0.157971318273852
COG4_HUMAN;Cog4,-0.15816268202774
MMAB,-0.15818482464972
CDK5RAP3,-0.158512857756715
ESD,-0.1585188090366
EFL1,-0.158586660750512
PDE6D,-0.158607408025212
MT-CO1,-0.158800589561359
NUDT2,-0.158881963846216
DAD1,-0.15904080060217
VDAC2,-0.159061195649702
YIF1B,-0.159296038697612
AARS1,-0.160002623634426
MDH1,-0.16018822313206
HEATR5B,-0.160238667913546
MYDGF,-0.160526634342116
F11R,-0.160617049871295
PPP3R1,-0.160636260713996
SPR,-0.160803593495245
APRT,-0.161331133034377
SLC9A6,-0.161390651712527
IDH3G,-0.161751037370035
SDHAF4,-0.161985197215408
NADK2,-0.162012134835429
STOML2,-0.162206567080833
NDC1,-0.162403912890262
HLA-A,-0.162507729206617
TMEM30A,-0.16281413826853
HLA-F,-0.162838573155177
DNAAF10,-0.164380878497585
ANKS1A,-0.164396295394681
CNDP2,-0.164421701218647
ADIPOR1,-0.16517730104594
BLTP3A,-0.165299905518424
HSD17B10,-0.165432266385015
YBX2,-0.165665878192666
OSBPL8,-0.165828519020032
PRKCA,-0.166429714531141
ATP5PD,-0.166503833610076
ATP5IF1,-0.166716840349469
BLOC1S2,-0.166889338416052
WRNIP1,-0.167431646939349
SLC25A24,-0.167547807060583
SLC7A5,-0.167554253795878
SIRT2,-0.16768992911414
POFUT1,-0.167834261879452
TGFBI,-0.168565487768799
ANKMY2,-0.168683318051528
ACP2,-0.168934315935321
DLD,-0.169275598100999
PPIB,-0.169491365077942
LMCD1,-0.169596462896425
TRAPPC8,-0.169704010139998
DHRS7B,-0.169997961685201
EHBP1,-0.170505795264976
ITGA6,-0.17079717500032
OAS1,-0.171233650765476
UQCC2,-0.171493049145255
CYB5R1,-0.17181733426202
BCAP29,-0.172101246577068
LAMP2,-0.172316518580793
PI4K2A,-0.172327918393176
ITGAE,-0.17245856707023
HLCS,-0.172567568759153
ALDH9A1,-0.172976346594798
ZNF217,-0.17337250553846
PCIF1,-0.173615181960745
PIH1D1,-0.173692969246378
AGTRAP,-0.173772660933825
ABHD16A,-0.174353374797136
NSUN4,-0.174417379673653
STIM1,-0.174615697325912
AIP,-0.174710368310809
EHD2,-0.17497323262052
NQO2,-0.175543057692867
NDUFS6,-0.175742281728727
CHD3,-0.175955545544738
DDX39B,-0.176214299709716
SERPINB6,-0.176468284776934
RBMXL1,-0.176527963730461
GAMT,-0.176568919358505
SEC61A1,-0.176917962224685
MEAK7,-0.177122877830527
TMEM258,-0.177160446614433
SCRN1,-0.177389385395173
SLC25A13,-0.177988061154181
LRRC1,-0.178184134538157
FXN_HUMAN;Fxn,-0.178952662370577
VPS8,-0.178992596840974
ADAM10,-0.179148651180611
COMMD3,-0.179189556427467
WDR11,-0.179406274542277
PCM1,-0.179585467362582
CCDC9,-0.179883167906407
BIRC2,-0.180322435378066
MRPS6,-0.180389243330897
ATP5F1D,-0.180713061394176
PDLIM4,-0.18075735351081
CD46,-0.180871546453968
ASAP1,-0.18103878606237
TKT,-0.181091910892086
ARHGAP1,-0.18110607740963
MTX3,-0.181216393110933
IDI1,-0.181253955304516
PYCARD,-0.181469396273148
PSAP,-0.181501407281107
XYLB,-0.181774602896521
FLOT1,-0.181788502784446
COX4I1,-0.182013820869841
NPTN,-0.182154029279594
PABIR2,-0.182380896836438
ANKRD28,-0.182755975518113
S100A16,-0.182955813452981
ZNF511,-0.183253949465652
MAP2K4,-0.183353637234411
EML3,-0.183528821210427
RIOX1,-0.184806961005918
FTL,-0.184852084777138
MTMR1,-0.184953213563226
COG3,-0.185590424508081
COG1_HUMAN;Cog1,-0.185893470043652
CD151,-0.185961760741943
CDC42,-0.186841165483198
MRPS24,-0.18692480376108
MICOS10,-0.186952909887623
CTNNA1,-0.187058813810616
ERF,-0.187138486200205
HSPA1L,-0.187282449095278
ADO,-0.187442193488113
TMX1,-0.187518950541072
CREG1,-0.187578683387326
PRKAG1,-0.187762179354916
NFKB1,-0.187772494181747
RBFA,-0.187845553019582
HSPB7,-0.187890030117558
NEDD1,-0.188052968705353
MAP4,-0.1880619414794
APIP,-0.188405926127132
TALDO1,-0.188804839484941
KRT15,-0.188944857492412
OBSL1,-0.188994488452842
LPP,-0.189087976126508
SEPTIN6,-0.189166956767458
DCPS,-0.189211988467523
QSOX2,-0.189375572656751
HPS6,-0.189437120097868
NAXE,-0.189551017450366
COL6A1,-0.189654662669536
MTFR1L,-0.189822648476326
HEBP1,-0.189893659868464
PREP,-0.190019608908891
ABCD3,-0.190242350672531
RPN1,-0.190722214667403
RAP1B,-0.190842258624222
TMEM263,-0.191227413001741
MYADM,-0.191379359428726
CYB5R2,-0.191390140006629
NLN,-0.19141959314187
FYCO1,-0.191442475611051
H1-0,-0.191491306688086
TSFM,-0.191532863793174
FKBP3,-0.19235525381054
XIAP,-0.192763929720652
MIA2,-0.193201104743185
LARS2,-0.193579813014829
DARS1,-0.193596193782472
NBAS,-0.193658567504318
DCAF7,-0.193739254062113
RPTOR,-0.193854860556783
PPP1R13L,-0.193979829593403
DIABLO,-0.19434150238876
ATP5PO,-0.194586251624326
SEC24D,-0.194726740822055
TSPAN6,-0.195031544891574
YWHAQ,-0.195152995491142
MCAT,-0.195231706576763
ARFIP2,-0.195428812730132
TPM4,-0.195528332332771
SNX9,-0.195684624345542
ADD1,-0.195982220266252
ZZEF1,-0.195985533282059
DNAJC11,-0.196003923771784
TIMM21,-0.196078757007147
KIAA1671,-0.196552547824929
ABCD1,-0.196614170708123
VAMP3,-0.196674119694627
ITPR3,-0.196715726514984
ZNF740_HUMAN;Znf740,-0.196718134258724
PPIP5K2,-0.196871569631472
RALB,-0.197170741343516
DLGAP4,-0.197357437908497
C10orf67,-0.197393344010607
SYNE1,-0.198063251398349
VPS26A,-0.198198954827916
CFAP36,-0.198248471457582
FSCN1,-0.198600250089129
TAP1,-0.199042118383765
PKP3,-0.199343666210623
TCIRG1,-0.199599939390563
NECTIN2,-0.199842324322223
HSD17B11,-0.201444608967677
VPS11,-0.201461817997302
SNX7,-0.201786842982493
GRIPAP1,-0.201960813013027
TMEM165,-0.202425001963686
MVK,-0.202789022596242
ARPC4-TTLL3,-0.203549239243092
AGT,-0.203635257999757
AIFM1,-0.204169719027888
UNC119B,-0.204282891933286
APOOL,-0.204684206780296
PIR,-0.204852002467533
IGF2BP3,-0.204984949336435
NOMO2,-0.205035146785917
PGM3,-0.205458234009651
C6orf163,-0.20559903255009
GNAI2,-0.205618956376185
SHMT1,-0.205964652753984
PRDX3,-0.206168222145511
NDUFA2,-0.206375323265757
TM9SF2,-0.206465083898991
FH,-0.206766803504241
MIPEP,-0.206823166331969
MAP1B,-0.206921094021961
GLIPR2_HUMAN;Glipr2,-0.207140492365856
ILVBL,-0.207913524797988
SERPINE1,-0.20812045656298
UGP2,-0.208141846292495
ATP2B1,-0.208377588518907
DLAT,-0.208403528068253
MAP1S,-0.209619974866875
YIPF6,-0.209620233419894
GFM2,-0.209701563471985
TM9SF4,-0.210332611321952
YIPF2,-0.211044797201339
GATB,-0.211114310530728
TXNDC17,-0.211117428452418
USP9X,-0.211143500829358
GMFB,-0.212165316863377
FERMT2,-0.212181277878038
ANXA2,-0.212650589833643
MAGED2,-0.212741154686672
ABCB10,-0.213069499795115
ARPC5,-0.213140812296103
VPS4B,-0.213202223986226
CZIB,-0.213658493784077
ASAH1,-0.213768906981958
ZMYM2,-0.213847650033866
MVD,-0.213905553960519
HM13,-0.214105629689367
ATPAF1,-0.214147108495897
WDR44,-0.214176203750373
STRN4,-0.214421630243468
NDUFA11,-0.214422101961151
RAB9A,-0.214441253547701
SUCLG1,-0.215306382539541
S100A6,-0.215589502717538
MMUT,-0.215835609163769
CRYZL1,-0.216044765309814
DECR1,-0.216095244347738
CASP8,-0.216164505925732
PHLDB1,-0.216190084832153
UQCC3,-0.2170039728761
TRPS1,-0.217008964646357
CRKL,-0.217063872801329
TP53I3,-0.217082355961097
FTO,-0.217099841389899
TBC1D24,-0.21729360711338
MRNIP,-0.217520001197334
BET1L,-0.217646652226897
RASA1,-0.217651828619218
MACROH2A1,-0.217817605844136
RAB1A,-0.219209006469182
ATP11A,-0.21927522276923
FAHD1,-0.219698260479529
ZNF451,-0.219863381516131
ADPRS,-0.219943316789763
AARS2,-0.220462536319374
CLCC1,-0.220687783925253
GOLPH3L,-0.220706408613591
ASB9,-0.220740216504378
PTDSS2,-0.220894504311037
PSMB8,-0.221045251212608
OSBP2,-0.221512481135054
SLC38A10,-0.221594006647738
MTO1,-0.221807848731302
LEMD3,-0.222248964371524
CCDC93,-0.22275315944799
IDH1,-0.223129950036714
SARS2,-0.22320008579393
BCAP31,-0.223218450483312
TM9SF3,-0.223223007747279
UQCRC2,-0.223393789850359
RNMT,-0.224351262291837
SLC30A1,-0.224407257740371
DBI,-0.225063781983007
MIF,-0.225272693944746
ALDH1B1,-0.225321916489321
PML,-0.226322333881466
SLC25A10,-0.226548826188239
DDRGK1,-0.226748907121763
DSG2,-0.226887077618329
WDR13,-0.22697213070353
PPDPF,-0.227350134773317
PTPN9,-0.227447607551941
MCCC2,-0.227671886270176
RNPEP,-0.227793345392492
UQCRC1,-0.227862052699493
PIGO,-0.228021221933052
EMD,-0.228065953877021
HLA-B,-0.228385025009789
PPP3CB,-0.229327368204984
SRPK2,-0.22977159674166
TFAP2A,-0.229787422324428
SEC14L2,-0.229938001094997
ADIRF,-0.230047182682256
ERGIC2,-0.230199803495744
UFSP2,-0.230740485063315
ATG9A,-0.230985557390596
MTDH,-0.231088284815474
SLC30A7,-0.231327929956027
CIAO2B,-0.231506670010603
BLOC1S1,-0.231687679385594
HSDL2,-0.231964686821698
TRIM21,-0.232470207541681
NFS1,-0.232476861513348
SGTB,-0.23259101894881
HYOU1,-0.232659037235926
GDF15,-0.232831638286562
CASP7,-0.232931098145322
SLC25A22,-0.232988848813243
ABI2,-0.233357513749148
AFDN,-0.234033048536993
TBC1D15,-0.23413227909117
ELP3,-0.23418097958405
GSTK1,-0.23430583472453
EGFL7,-0.234524151577446
ARHGAP4,-0.234644874675357
CTSD,-0.23487240711896
GLOD4,-0.23546783587906
FHIP2A_HUMAN;Fhip2a,-0.235731565424743
DBNL,-0.23681823632398
SEL1L,-0.236987870419327
KIF1A,-0.237119879550317
LMBRD1,-0.237816245088364
NDUFA7,-0.238469477213464
PLXNA1,-0.239458877446854
RABGEF1,-0.23947049962737
CMBL,-0.239571096134277
TMEM19,-0.240029222178052
PPAT,-0.240285128279218
HAGH,-0.240502355889234
GLA,-0.240678004917321
ARL3,-0.240784287306216
LETM1,-0.241825395193313
AMDHD2,-0.242302300842319
LONP1,-0.243356466861155
TMEM87A,-0.243620705381815
SQLE,-0.244014072986118
NIT1,-0.244228697732872
CXADR,-0.2443812743902
PDPR,-0.244425098981917
RAB11FIP5,-0.244521824598547
PSME2,-0.244994409508987
ADPGK,-0.24504873119502
GSS,-0.24527768297752
BIRC3,-0.245336777168003
FLNA,-0.245504006059164
NAT14,-0.245591497967414
ANKRD54,-0.246263202049484
RRAS,-0.246413364761242
BAP18,-0.246480950757302
KLC4,-0.246922204699175
FNBP1L,-0.247104940808143
GLUD1,-0.24746436650036
PPT1,-0.24752831005042
RILPL1,-0.247800555652734
RAG2,-0.247971597205353
COL18A1,-0.248013561147584
WDR83_HUMAN;Wdr83,-0.248106029838702
BOD1L1,-0.248185606714447
L2HGDH,-0.248833437799068
HPS3,-0.249171713054469
SKIC3,-0.249354773021306
CD40,-0.249405311130417
CYB5R3,-0.249858328371122
BLOC1S5,-0.249895298854543
RRAGC,-0.249957285655242
SKIC2,-0.249970737789823
POLR2M,-0.250124742701299
YKT6,-0.250201479006517
GDI1,-0.250230333977001
ACSF3,-0.251122290634726
TMED10,-0.251505780255105
GOLM1,-0.251521929432126
IFT25,-0.25159878535305
NOMO1,-0.251675379441295
ODR4,-0.251802767993915
CEPT1,-0.252042684989515
PLXNB2,-0.252448232572423
PSMB9,-0.252477232753595
HINT2,-0.252560422698803
NF1,-0.253224606951587
UBA6,-0.253412505676934
ZFTRAF1_HUMAN;Zftraf1,-0.254306075541255
S100A4,-0.254488725916527
ELP2,-0.255154700456554
SEPTIN7,-0.255528266189302
SUMF2,-0.255626384897333
GOLGB1,-0.256438143247571
PARK7,-0.257419848395482
RELL1,-0.257863142723821
STX17,-0.25858543372912
ARHGEF7,-0.258600618299823
RAB37,-0.258607335246538
CTSA,-0.258678113639451
CRYZ,-0.259006516885435
PDK3,-0.259014559665946
SRI,-0.25940891809589
RAB5B,-0.260161856221227
ALG5,-0.260319045047737
BTF3L4,-0.260415270880621
PGS1,-0.260677755012338
ANO6,-0.260854616338747
ATP5F1A,-0.261304169429796
DNASE2,-0.261503388450876
SEPTIN11,-0.261846789386443
NPC2,-0.261871663375128
ATOX1,-0.262011935852147
AKAP9,-0.262629749598219
MAPK3,-0.263020340478612
CDC42BPB,-0.263160484729095
RB1CC1,-0.263961112633105
STX5,-0.26426087140311
CYP20A1,-0.264899523937029
TMEM109,-0.265805269650642
IBA57,-0.265844972332221
SLC35B2,-0.266444345698527
GNPAT,-0.266812810144664
DSP,-0.267112981001635
VKORC1L1,-0.267774393184084
NPEPPS,-0.268409837958231
TLCD1,-0.268538826594511
PPP1R21,-0.269621620675895
PLGRKT,-0.269777180368049
RCN1,-0.270123401432656
C11orf54,-0.270205573083242
ACOT13,-0.270429821685617
SLC25A11,-0.271027377129823
RTN3,-0.271322794355527
SEC63,-0.272009921333471
PRXL2A,-0.272509557579774
TOR4A,-0.27256254651498
TTC38,-0.272870152404593
PLBD1,-0.273330225541702
GHDC,-0.274050747217341
KCNAB2_HUMAN;Kcnab2,-0.27410567088971
PDHA1,-0.27428045629458
UGGT2,-0.274377033566738
L1CAM,-0.274838257779152
ATP5PB,-0.274885171288446
ATL3,-0.275009600253039
VPS26B,-0.27510429977422
UQCR10,-0.275918350014823
FHL1,-0.275920179310287
COPG2,-0.27638918166118
FAM20B,-0.276403154492357
MTR,-0.276699261326375
MT-ATP6,-0.276921291246211
NNT,-0.277022082784853
HSDL1,-0.277957134386085
CUL4A,-0.278012251803275
MTCH1,-0.278626735594646
AKT1,-0.279200543648411
PLCG1,-0.279602850249738
SEPTIN8,-0.279905292310744
DHODH,-0.280001260241864
ANKRD16,-0.280017853849479
HIP1,-0.280269941336869
HDHD2,-0.281229274870558
ALKBH5,-0.281532689348513
AK1,-0.281671548817069
ECI2,-0.281742366744133
QDPR,-0.282572127345226
CBR1,-0.282989640032998
PAPSS1,-0.28362812451536
DDOST,-0.283776262874404
SCARB2,-0.284333950441209
TAP2,-0.284362334422696
GLRX5,-0.284449136468321
PPM1A,-0.284562103518169
BBS10,-0.284897303904302
AGL,-0.285189014860311
ARRB1,-0.285667192188448
IGFBP2,-0.285791581240865
TRAPPC5,-0.285917857447007
PANK4,-0.286522719372655
ALCAM,-0.28652369284989
RPN2,-0.286608658574718
ACADM,-0.286608831491648
FAM3C,-0.286655591230698
DNPH1,-0.286800029562464
PEX14,-0.28684363876976
CYC1,-0.287214497178315
RDH14,-0.287630650391513
LMAN2L,-0.288035794368152
LGALS1,-0.288384801718109
ANKRD35,-0.288909748073209
DHRS7,-0.288919420586826
PDCD4,-0.28960537586385
NADSYN1,-0.292706005207339
REEP6,-0.292742575002311
TIAM1,-0.292773496958521
RASGRP1,-0.293532099697348
BORCS8,-0.293802540891669
GRHPR,-0.294129346463173
XPNPEP1,-0.294386533833247
MT-CO2,-0.294574865892127
RNF31,-0.294949617487795
PGRMC2,-0.29507775791285
P3H1,-0.296736488260596
SORBS2,-0.297077180305998
OXSR1,-0.297150923650946
DOCK1,-0.297416861305578
NIT2,-0.29761212084896
ACOT8,-0.298135737521434
P3H4,-0.298652004670497
PRKCSH,-0.298889581401525
PHPT1,-0.298917854088483
DMAC2,-0.299886582954848
TMX3,-0.300069720121488
MAN2A1,-0.300219038788004
SLC25A3,-0.300277070099959
ICAM1,-0.300305839919169
TUBB1,-0.300504934654906
LRSAM1,-0.300507427312969
SRC,-0.30099654796107
FBLN1,-0.301287871684419
WARS2,-0.301499968817605
CANX,-0.301526975280236
VAPB,-0.30182490403288
GSTP1,-0.302728293060326
AAMDC,-0.303370165216531
YIPF5,-0.303374704379447
ANXA4,-0.303459815421178
GCA,-0.303724398053085
MTIF2,-0.304061721001851
SNX4,-0.304632352348918
TRIOBP,-0.304782584517202
MPST,-0.304790635391829
